Exposure,pnum,pdia,bc,pm25,pm10,environment,minute
1,13858,63,5.622,6.6,30,Underground Out,1
1,18751,61,29.891,44.5,30,Underground Out,2
1,16218,66,52.303,84.6,141,Underground Out,3
1,16272,68,55.709,88.2,180,Underground Out,4
1,14346,72,54.287,91.9,166,Underground Out,5
1,13596,75,45.744,80.9,169,Underground Out,6
1,14074,78,40.923,88.2,144,Underground Out,7
1,14047,75,40.28,91.9,124,Underground Out,8
1,13955,73,38.703,84.6,121,Underground Out,9
1,15073,70,38.498,115.5,117,Underground Out,10
1,15779,72,45.279,108.2,152,Underground Out,11
1,20011,71,62.69,137.4,156,Underground Out,12
1,19097,72,64.21,142.8,194,Underground Out,13
1,17539,75,63.496,143,183,Underground Out,14
1,15422,84,61.999,144.8,167,Underground Out,15
1,15521,86,62.535,141.2,165,Underground Out,16
1,16322,84,56.447,139.4,185,Underground Out,17
1,17472,81,55.153,128.5,158,Underground Out,18
1,12583,75,11.928,12.6,122,Underground Out,19
1,26056,70,2.206,7.2,34,Hyde Park,1
1,9798,67,2.485,7.8,26,Hyde Park,2
1,5801,67,1.47,7.2,24,Hyde Park,3
1,5766,66,1.778,7.2,24,Hyde Park,4
1,5212,72,2.476,6.6,22,Hyde Park,5
1,4675,76,2.049,6,22,Hyde Park,6
1,3888,82,2.147,6.6,23,Hyde Park,7
1,3476,91,2.466,6.6,25,Hyde Park,8
1,3832,89,2.701,6.6,25,Hyde Park,9
1,3667,88,2.227,6.6,22,Hyde Park,10
1,4112,84,2.725,6.6,23,Hyde Park,11
1,4974,82,3.909,6,22,Hyde Park,12
1,10033,78,7.055,7.2,24,Hyde Park,13
1,9143,73,10.593,8.4,27,Hyde Park,14
1,8646,72,8.268,7.8,28,Hyde Park,15
1,7517,69,6.024,7.2,27,Hyde Park,16
1,10149,68,9.356,7.8,27,Hyde Park,17
1,10716,64,6.293,7.2,29,Hyde Park,18
1,10485,63,8.176,7.2,28,Hyde Park,19
1,15163,62,8.408,7.2,30,Hyde Park,20
1,11631,61,6.825,7.2,30,Hyde Park,21
1,8665,62,4.641,7.2,29,Hyde Park,22
1,8009,69,5.295,6.6,27,Hyde Park,23
1,6978,71,4.214,7.2,26,Hyde Park,24
1,7383,73,3.181,7.2,29,Hyde Park,25
1,9049,68,5.467,7.8,29,Hyde Park,26
1,9510,70,7.109,7.2,29,Hyde Park,27
1,10537,67,8.17,7.2,29,Hyde Park,28
1,5898,69,3.354,6,31,Hyde Park,29
1,5619,72,2.632,6,27,Hyde Park,30
1,5030,78,2.301,7.2,29,Hyde Park,31
1,4906,83,2.844,6.6,28,Hyde Park,32
1,5100,81,2.262,7.2,31,Hyde Park,33
1,4991,78,3.007,7.2,28,Hyde Park,34
1,4651,83,2.558,6,28,Hyde Park,35
1,5649,77,3.117,6,29,Hyde Park,36
1,5066,79,3.275,6.6,26,Hyde Park,37
1,4898,79,2.989,6,25,Hyde Park,38
1,4739,80,2.705,7.2,23,Hyde Park,39
1,4375,85,2.673,6,22,Hyde Park,40
1,3757,91,2.543,4.8,20,Hyde Park,41
1,3725,93,1.959,4.2,11,Hyde Park,42
1,3912,84,1.71,3.6,13,Hyde Park,43
1,4146,77,2.287,3,9,Hyde Park,44
1,4018,80,2.402,6,10,Hyde Park,45
1,3718,85,2.191,3.6,7,Hyde Park,46
1,3634,81,2.182,3,8,Hyde Park,47
1,4046,77,1.894,3,6,Hyde Park,48
1,4395,77,2.508,3.6,7,Hyde Park,49
1,5190,72,2.625,3.6,8,Hyde Park,50
1,5345,69,2.302,3,8,Hyde Park,51
1,5946,68,3.282,3,10,Hyde Park,52
1,6129,69,2.722,3,11,Hyde Park,53
1,5869,76,3.364,3,11,Hyde Park,54
1,6778,70,3.032,3,10,Hyde Park,55
1,6744,69,3.053,4.2,12,Hyde Park,56
1,5751,69,2.6,3,10,Hyde Park,57
1,5759,69,2.867,2.4,10,Hyde Park,58
1,5825,67,2.632,2.4,9,Hyde Park,59
1,5177,71,2.471,2.4,8,Hyde Park,60
1,5536,65,2.272,2.4,12,Hyde Park,61
1,4761,68,1.432,2.4,11,Hyde Park,62
1,5420,66,1.903,2.4,5,Hyde Park,63
1,5938,64,2.178,2.4,8,Hyde Park,64
1,5977,61,2.462,2.4,7,Hyde Park,65
1,6442,59,1.517,1.8,6,Hyde Park,66
1,6614,62,1.807,2.4,6,Hyde Park,67
1,6212,64,1.727,2.4,8,Hyde Park,68
1,7043,62,2.073,2.4,6,Hyde Park,69
1,7696,59,2.325,2.4,7,Hyde Park,70
1,8339,62,2.875,2.4,6,Hyde Park,71
1,7888,63,1.742,1.8,4,Hyde Park,72
1,8577,61,2.706,2.4,4,Hyde Park,73
1,8551,63,2.286,2.4,3,Hyde Park,74
1,9050,58,2.292,3,5,Hyde Park,75
1,8016,61,3.236,1.8,5,Hyde Park,76
1,7782,59,2.025,2.4,3,Hyde Park,77
1,8248,57,3.275,2.4,6,Hyde Park,78
1,6920,59,1.792,1.8,6,Hyde Park,79
1,7939,59,2.59,1.8,3,Hyde Park,80
1,7686,58,2.438,1.8,3,Hyde Park,81
1,7146,59,2.405,2.4,6,Hyde Park,82
1,7220,62,2.406,2.4,2,Hyde Park,83
1,6344,60,1.65,1.8,5,Hyde Park,84
1,6068,62,1.118,2.4,3,Hyde Park,85
1,6641,61,4.041,2.4,4,Hyde Park,86
1,6224,65,3.341,2.4,7,Hyde Park,87
1,5773,68,3.562,2.4,8,Hyde Park,88
1,4916,72,2.452,2.4,8,Hyde Park,89
1,3882,74,3.476,2.4,6,Hyde Park,90
1,4317,74,2.409,1.2,2,Hyde Park,91
1,5567,68,3.503,2.4,2,Hyde Park,92
1,6034,63,3.626,2.4,4,Hyde Park,93
1,6354,61,3.228,1.8,4,Hyde Park,94
1,7124,58,3.653,2.4,2,Hyde Park,95
1,7907,60,2.981,2.4,2,Hyde Park,96
1,7420,60,3.738,1.8,3,Hyde Park,97
1,8205,63,2.043,1.8,3,Hyde Park,98
1,7830,67,3.954,1.8,3,Hyde Park,99
1,7196,69,3.759,2.4,5,Hyde Park,100
1,8809,69,3.583,2.4,3,Hyde Park,101
1,6478,75,4.443,2.4,6,Hyde Park,102
1,5738,79,3.465,3,4,Hyde Park,103
1,4643,86,1.863,1.8,3,Hyde Park,104
1,5069,79,3.144,1.8,4,Hyde Park,105
1,5362,75,3.865,2.4,3,Hyde Park,106
1,6165,72,3.444,2.4,3,Hyde Park,107
1,5716,65,2.883,1.8,3,Hyde Park,108
1,6210,60,2.677,1.2,4,Hyde Park,109
1,5972,63,3.239,2.4,2,Hyde Park,110
1,5959,63,3.114,1.8,3,Hyde Park,111
1,5423,62,3.407,2.4,7,Hyde Park,112
1,6602,59,2.113,1.8,1,Hyde Park,113
1,5952,61,3.154,,4,Hyde Park,114
1,5058,68,3.46,,4,Hyde Park,115
1,6523,65,10.907,,3,Hyde Park,116
1,6784,61,3.661,,2,Hyde Park,117
1,6707,60,3.212,,4,Hyde Park,118
1,6540,58,1.724,,3,Hyde Park,119
1,6582,56,2.685,,3,Hyde Park,120
1,6756,55,2.945,,3,Hyde Park,121
1,6291,56,3.395,,6,Hyde Park,122
1,6124,57,3.718,,4,Hyde Park,123
1,6370,57,5.313,,5,Hyde Park,124
1,7093,56,4.668,,3,Hyde Park,125
1,6919,54,3.5,,9,Hyde Park,126
1,6606,57,3.221,,4,Hyde Park,127
1,6156,60,0.823,,4,Hyde Park,128
1,6139,63,2.431,,5,Hyde Park,129
1,6456,65,1.667,,8,Hyde Park,130
1,6857,64,1.668,,7,Hyde Park,131
1,5690,68,-2.376,,6,Hyde Park,132
1,6649,62,0.629,,3,Hyde Park,133
1,6391,59,-0.593,,7,Hyde Park,134
1,6360,61,2.326,,3,Hyde Park,135
1,6068,65,0.392,,4,Hyde Park,136
1,5682,70,2.486,,3,Hyde Park,137
1,5541,73,2.178,,4,Hyde Park,138
1,5065,77,0.387,,3,Hyde Park,139
1,5729,71,1.165,,5,Hyde Park,140
1,7725,65,2.523,,4,Hyde Park,141
1,15463,63,5.078,,4,Hyde Park,142
1,12228,62,8.232,,10,Hyde Park,143
1,10561,64,5.794,,14,Hyde Park,144
1,8121,66,3.774,,6,Hyde Park,145
1,8329,61,3.132,,9,Hyde Park,146
1,7946,62,2.149,,5,Hyde Park,147
1,23115,58,3.044,,6,Hyde Park,148
1,8924,56,2.872,,7,Hyde Park,149
1,8045,59,1.665,,7,Hyde Park,150
1,12031,63,3.296,,8,Hyde Park,151
1,15395,60,5.894,,8,Hyde Park,152
1,8511,63,3.682,,11,Hyde Park,153
1,7712,65,3.546,,9,Hyde Park,154
1,37304,62,5.363,,8,Hyde Park,155
1,22338,59,41.155,,20,Hyde Park,156
1,17390,56,10.212,,27,Hyde Park,157
1,19023,55,6.364,,14,Hyde Park,158
1,28898,56,7.438,,19,Hyde Park,159
1,31629,56,12.152,,32,Underground Return,1
1,25687,58,24.813,,27,Underground Return,2
1,23119,60,48.22,,84,Underground Return,3
1,17742,67,53.317,,122,Underground Return,4
1,16269,69,51.718,,207,Underground Return,5
1,15549,73,47.728,,101,Underground Return,6
1,16057,74,46.356,,112,Underground Return,7
1,16734,80,45.483,,101,Underground Return,8
1,18219,80,61.659,,140,Underground Return,9
1,13233,79,52.615,,192,Underground Return,10
1,11299,82,28.619,,115,Underground Return,11
1,15489,78,40.964,,84,Underground Return,12
1,15858,82,38.554,,150,Underground Return,13
1,14526,82,39.322,,144,Underground Return,14
1,13457,88,35.16,,137,Underground Return,15
1,13145,83,36.978,,135,Underground Return,16
1,13780,77,37.539,,123,Underground Return,17
1,15962,80,38.34,,128,Underground Return,18
1,16411,79,17.6,,91,V,1
1,14647,75,7.65,,27,V,2
1,11940,78,3.208,,31,V,3
1,10075,88,4.087,,36,V,4
1,15248,86,3.303,,33,V,5
1,66416,79,9.35,,26,V,6
1,15140,72,3.021,,22,V,7
1,11619,69,6.436,,11,V,8
1,31813,68,4.815,,12,V,9
1,36380,71,7.3,,69,V,10
1,18727,70,7.927,,106,V,11
1,7069,73,7.741,,37,V,12
1,5951,78,2.97,,10,V,13
1,3623,77,4.298,,6,V,14
1,3342,83,21.69,,3,V,15
1,2906,89,NULL,,7,V,16
2,13272,62,14.848,,,Underground Out,1
2,11443,70,14.846,,,Underground Out,2
2,12923,75,40.868,,,Underground Out,3
2,15972,75,37.193,,,Underground Out,4
2,13700,72,32.092,,,Underground Out,5
2,13930,74,35.597,,,Underground Out,6
2,15424,70,30.576,,,Underground Out,7
2,15150,68,39.97,,,Underground Out,8
2,15386,69,35.601,,,Underground Out,9
2,25264,67,45.977,,,Underground Out,10
2,25434,68,40.597,,,Underground Out,11
2,23439,65,35.359,,,Underground Out,12
2,18871,68,9.159,,,Oxford Street,1
2,20462,62,10.658,,,Oxford Street,2
2,16330,60,6.878,,,Oxford Street,3
2,30459,56,7.659,,,Oxford Street,4
2,18384,53,3.621,,,Oxford Street,5
2,11276,54,1.813,,,Oxford Street,6
2,8492,55,3.449,,,Oxford Street,7
2,13401,54,10.958,,,Oxford Street,8
2,23929,54,11.188,,,Oxford Street,9
2,13615,54,15.274,,,Oxford Street,10
2,21550,54,9.67,,,Oxford Street,11
2,27226,50,18.271,4.8,,Oxford Street,12
2,29261,48,17.078,5.4,58,Oxford Street,13
2,34847,45,8.306,3.6,32,Oxford Street,14
2,17285,42,5.609,3,12,Oxford Street,15
2,11689,46,4.043,2.4,2,Oxford Street,16
2,13929,49,4.903,2.4,10,Oxford Street,17
2,13012,48,4.937,1.2,8,Oxford Street,18
2,12930,52,9.144,2.4,4,Oxford Street,19
2,20106,50,7.159,2.4,11,Oxford Street,20
2,15099,53,5.731,2.4,7,Oxford Street,21
2,16874,51,8.565,3,9,Oxford Street,22
2,20396,54,9.868,3,15,Oxford Street,23
2,17547,55,8.161,2.4,13,Oxford Street,24
2,19179,52,6.181,1.8,9,Oxford Street,25
2,14327,49,8.339,1.8,5,Oxford Street,26
2,17149,51,7.299,1.8,4,Oxford Street,27
2,14649,53,6.531,1.8,7,Oxford Street,28
2,11717,52,6.514,1.8,2,Oxford Street,29
2,13182,51,5.473,2.4,4,Oxford Street,30
2,14882,48,6.837,2.4,4,Oxford Street,31
2,14890,48,5.939,2.4,5,Oxford Street,32
2,18343,47,11.861,3.6,7,Oxford Street,33
2,20552,51,9.26,3,11,Oxford Street,34
2,15846,55,5.069,3,9,Oxford Street,35
2,10323,56,3.511,1.8,3,Oxford Street,36
2,10757,55,3.638,1.8,3,Oxford Street,37
2,10408,54,6.039,3,2,Oxford Street,38
2,18941,55,13.071,3,11,Oxford Street,39
2,23705,54,15.81,5.4,14,Oxford Street,40
2,29346,50,7.151,2.4,12,Oxford Street,41
2,17185,48,9.45,2.4,4,Oxford Street,42
2,23444,49,11.123,3,12,Oxford Street,43
2,22328,52,14.935,4.2,13,Oxford Street,44
2,17648,53,18.215,3.6,10,Oxford Street,45
2,31801,51,6.971,2.4,15,Oxford Street,46
2,15152,52,9.91,1.8,5,Oxford Street,47
2,21794,51,8.791,3,10,Oxford Street,48
2,18469,48,3.324,1.8,9,Oxford Street,49
2,10343,47,4.427,1.2,1,Oxford Street,50
2,13345,46,20.531,4.2,3,Oxford Street,51
2,13672,44,7.901,1.8,13,Oxford Street,52
2,26822,43,12.349,4.2,8,Oxford Street,53
2,82429,42,18.451,3.6,10,Oxford Street,54
2,119008,41,7.933,4.2,21,Oxford Street,55
2,22351,38,6.519,2.4,6,Oxford Street,56
2,23526,40,6.036,2.4,5,Oxford Street,57
2,21224,43,6.37,2.4,6,Oxford Street,58
2,15431,44,4.593,1.8,3,Oxford Street,59
2,17902,45,7.154,3,7,Oxford Street,60
2,23348,44,13.208,4.2,8,Oxford Street,61
2,20277,45,6.255,2.4,16,Oxford Street,62
2,17416,46,2.996,1.8,3,Oxford Street,63
2,12332,43,9.752,2.4,2,Oxford Street,64
2,25988,42,6.43,3,9,Oxford Street,65
2,13731,45,2.995,1.8,5,Oxford Street,66
2,11801,45,4.966,3.6,3,Oxford Street,67
2,20297,45,7.49,3.6,24,Oxford Street,68
2,24330,44,3.092,2.4,11,Oxford Street,69
2,15140,43,5.535,2.4,3,Oxford Street,70
2,26052,43,9.212,2.4,8,Oxford Street,71
2,51879,41,15.955,4.8,15,Oxford Street,72
2,23712,43,15.162,3.6,13,Oxford Street,73
2,36936,43,4.173,2.4,17,Oxford Street,74
2,18636,41,3.924,2.4,4,Oxford Street,75
2,22111,39,7.321,3,7,Oxford Street,76
2,32625,38,15.502,3.6,11,Oxford Street,77
2,48558,38,5.609,2.4,14,Oxford Street,78
2,24325,38,4.694,3,6,Oxford Street,79
2,25738,38,4.523,3.6,11,Oxford Street,80
2,30766,39,9.987,6,14,Oxford Street,81
2,31891,38,4.288,2.4,19,Oxford Street,82
